dataset,network,batch_size,optimizer,learning_rate,run,target_metric,target_epoch
imagenet,resnet50,360,adadelta,1e-1,2,0.85,nan
imagenet,resnet50,360,adadelta,1e-1,2,0.9,nan
imagenet,resnet50,360,adadelta,1e-1,2,0.95,nan
imagenet,resnet50,360,adadelta,1e-1,3,0.05,1
imagenet,resnet50,360,adadelta,1e-1,3,0.1,1
imagenet,resnet50,360,adadelta,1e-1,3,0.15,2
imagenet,resnet50,360,adadelta,1e-1,3,0.2,2
imagenet,resnet50,360,adadelta,1e-1,3,0.25,2
imagenet,resnet50,360,adadelta,1e-1,3,0.3,3
imagenet,resnet50,360,adadelta,1e-1,3,0.35,3
imagenet,resnet50,360,adadelta,1e-1,3,0.4,3
imagenet,resnet50,360,adadelta,1e-1,3,0.45,4
imagenet,resnet50,360,adadelta,1e-1,3,0.5,6
imagenet,resnet50,360,adadelta,1e-1,3,0.55,7
imagenet,resnet50,360,adadelta,1e-1,3,0.6,12
imagenet,resnet50,360,adadelta,1e-1,3,0.65,19
imagenet,resnet50,360,adadelta,1e-1,3,0.7,nan
imagenet,resnet50,360,adadelta,1e-1,3,0.75,nan
imagenet,resnet50,360,adadelta,1e-1,3,0.8,nan
imagenet,resnet50,360,adadelta,1e-1,3,0.85,nan
imagenet,resnet50,360,adadelta,1e-1,3,0.9,nan
imagenet,resnet50,360,adadelta,1e-1,3,0.95,nan
imagenet,resnet50,360,adadelta,1e-1,4,0.05,1
imagenet,resnet50,360,adadelta,1e-1,4,0.1,1
imagenet,resnet50,360,adadelta,1e-1,4,0.15,2
imagenet,resnet50,360,adadelta,1e-1,4,0.2,2
imagenet,resnet50,360,adadelta,1e-1,4,0.25,2
imagenet,resnet50,360,adadelta,1e-1,4,0.3,3
imagenet,resnet50,360,adadelta,1e-1,4,0.35,3
imagenet,resnet50,360,adadelta,1e-1,4,0.4,4
imagenet,resnet50,360,adadelta,1e-1,4,0.45,5
imagenet,resnet50,360,adadelta,1e-1,4,0.5,6
imagenet,resnet50,360,adadelta,1e-1,4,0.55,8
imagenet,resnet50,360,adadelta,1e-1,4,0.6,12
imagenet,resnet50,360,adadelta,1e-1,4,0.65,22
imagenet,resnet50,360,adadelta,1e-1,4,0.7,nan
imagenet,resnet50,360,adadelta,1e-1,4,0.75,nan
imagenet,resnet50,360,adadelta,1e-1,4,0.8,nan
imagenet,resnet50,360,adadelta,1e-1,4,0.85,nan
imagenet,resnet50,360,adadelta,1e-1,4,0.9,nan
imagenet,resnet50,360,adadelta,1e-1,4,0.95,nan
imagenet,resnet50,360,adadelta,1e-1,5,0.05,1
imagenet,resnet50,360,adadelta,1e-1,5,0.1,1
imagenet,resnet50,360,adadelta,1e-1,5,0.15,1
imagenet,resnet50,360,adadelta,1e-1,5,0.2,2
imagenet,resnet50,360,adadelta,1e-1,5,0.25,2
imagenet,resnet50,360,adadelta,1e-1,5,0.3,2
imagenet,resnet50,360,adadelta,1e-1,5,0.35,3
imagenet,resnet50,360,adadelta,1e-1,5,0.4,4
imagenet,resnet50,360,adadelta,1e-1,5,0.45,5
imagenet,resnet50,360,adadelta,1e-1,5,0.5,7
imagenet,resnet50,360,adadelta,1e-1,5,0.55,7
imagenet,resnet50,360,adadelta,1e-1,5,0.6,12
imagenet,resnet50,360,adadelta,1e-1,5,0.65,21
imagenet,resnet50,360,adadelta,1e-1,5,0.7,nan
imagenet,resnet50,360,adadelta,1e-1,5,0.75,nan
imagenet,resnet50,360,adadelta,1e-1,5,0.8,nan
imagenet,resnet50,360,adadelta,1e-1,5,0.85,nan
imagenet,resnet50,360,adadelta,1e-1,5,0.9,nan
imagenet,resnet50,360,adadelta,1e-1,5,0.95,nan
imagenet,resnet50,512,adadelta,1e-1,1,0.05,1
imagenet,resnet50,512,adadelta,1e-1,1,0.1,1
imagenet,resnet50,512,adadelta,1e-1,1,0.15,2
imagenet,resnet50,512,adadelta,1e-1,1,0.2,2
imagenet,resnet50,512,adadelta,1e-1,1,0.25,3
imagenet,resnet50,512,adadelta,1e-1,1,0.3,3
imagenet,resnet50,512,adadelta,1e-1,1,0.35,4
imagenet,resnet50,512,adadelta,1e-1,1,0.4,4
imagenet,resnet50,512,adadelta,1e-1,1,0.45,5
imagenet,resnet50,512,adadelta,1e-1,1,0.5,6
imagenet,resnet50,512,adadelta,1e-1,1,0.55,8
imagenet,resnet50,512,adadelta,1e-1,1,0.6,13
imagenet,resnet50,512,adadelta,1e-1,1,0.65,24
imagenet,resnet50,512,adadelta,1e-1,1,0.7,nan
imagenet,resnet50,512,adadelta,1e-1,1,0.75,nan
imagenet,resnet50,512,adadelta,1e-1,1,0.8,nan
imagenet,resnet50,512,adadelta,1e-1,1,0.85,nan
imagenet,resnet50,512,adadelta,1e-1,1,0.9,nan
imagenet,resnet50,512,adadelta,1e-1,1,0.95,nan
imagenet,resnet50,64,adadelta,1e-1,1,0.05,1
imagenet,resnet50,64,adadelta,1e-1,1,0.1,1
imagenet,resnet50,64,adadelta,1e-1,1,0.15,1
imagenet,resnet50,64,adadelta,1e-1,1,0.2,2
imagenet,resnet50,64,adadelta,1e-1,1,0.25,2
imagenet,resnet50,64,adadelta,1e-1,1,0.3,2
imagenet,resnet50,64,adadelta,1e-1,1,0.35,3
imagenet,resnet50,64,adadelta,1e-1,1,0.4,3
imagenet,resnet50,64,adadelta,1e-1,1,0.45,4
imagenet,resnet50,64,adadelta,1e-1,1,0.5,9
imagenet,resnet50,64,adadelta,1e-1,1,0.55,10
imagenet,resnet50,64,adadelta,1e-1,1,0.6,20
imagenet,resnet50,64,adadelta,1e-1,1,0.65,nan
imagenet,resnet50,64,adadelta,1e-1,1,0.7,nan
imagenet,resnet50,64,adadelta,1e-1,1,0.75,nan
imagenet,resnet50,64,adadelta,1e-1,1,0.8,nan
imagenet,resnet50,64,adadelta,1e-1,1,0.85,nan
imagenet,resnet50,64,adadelta,1e-1,1,0.9,nan
imagenet,resnet50,64,adadelta,1e-1,1,0.95,nan
imagenet,resnet50,64,adadelta,1e-1,2,0.05,1
imagenet,resnet50,64,adadelta,1e-1,2,0.1,1
imagenet,resnet50,64,adadelta,1e-1,2,0.15,1
imagenet,resnet50,64,adadelta,1e-1,2,0.2,2
imagenet,resnet50,64,adadelta,1e-1,2,0.25,2
imagenet,resnet50,64,adadelta,1e-1,2,0.3,2
imagenet,resnet50,64,adadelta,1e-1,2,0.35,2
imagenet,resnet50,64,adadelta,1e-1,2,0.4,3
imagenet,resnet50,64,adadelta,1e-1,2,0.45,7
imagenet,resnet50,64,adadelta,1e-1,2,0.5,7
imagenet,resnet50,64,adadelta,1e-1,2,0.55,11
imagenet,resnet50,64,adadelta,1e-1,2,0.6,23
imagenet,resnet50,64,adadelta,1e-1,2,0.65,nan
imagenet,resnet50,64,adadelta,1e-1,2,0.7,nan
imagenet,resnet50,64,adadelta,1e-1,2,0.75,nan
imagenet,resnet50,64,adadelta,1e-1,2,0.8,nan
imagenet,resnet50,64,adadelta,1e-1,2,0.85,nan
imagenet,resnet50,64,adadelta,1e-1,2,0.9,nan
imagenet,resnet50,64,adadelta,1e-1,2,0.95,nan
imagenet,resnet50,64,adadelta,1e-1,3,0.05,1
imagenet,resnet50,64,adadelta,1e-1,3,0.1,1
imagenet,resnet50,64,adadelta,1e-1,3,0.15,1
imagenet,resnet50,64,adadelta,1e-1,3,0.2,1
imagenet,resnet50,64,adadelta,1e-1,3,0.25,2
imagenet,resnet50,64,adadelta,1e-1,3,0.3,2
imagenet,resnet50,64,adadelta,1e-1,3,0.35,3
imagenet,resnet50,64,adadelta,1e-1,3,0.4,4
imagenet,resnet50,64,adadelta,1e-1,3,0.45,4
imagenet,resnet50,64,adadelta,1e-1,3,0.5,7
imagenet,resnet50,64,adadelta,1e-1,3,0.55,10
imagenet,resnet50,64,adadelta,1e-1,3,0.6,18
imagenet,resnet50,64,adadelta,1e-1,3,0.65,nan
imagenet,resnet50,64,adadelta,1e-1,3,0.7,nan
imagenet,resnet50,64,adadelta,1e-1,3,0.75,nan
imagenet,resnet50,64,adadelta,1e-1,3,0.8,nan
imagenet,resnet50,64,adadelta,1e-1,3,0.85,nan
imagenet,resnet50,64,adadelta,1e-1,3,0.9,nan
imagenet,resnet50,64,adadelta,1e-1,3,0.95,nan
imagenet,resnet50,64,adadelta,1e-1,4,0.05,1
imagenet,resnet50,64,adadelta,1e-1,4,0.1,1
imagenet,resnet50,64,adadelta,1e-1,4,0.15,2
imagenet,resnet50,64,adadelta,1e-1,4,0.2,2
imagenet,resnet50,64,adadelta,1e-1,4,0.25,2
imagenet,resnet50,64,adadelta,1e-1,4,0.3,2
imagenet,resnet50,64,adadelta,1e-1,4,0.35,4
imagenet,resnet50,64,adadelta,1e-1,4,0.4,4
imagenet,resnet50,64,adadelta,1e-1,4,0.45,4
imagenet,resnet50,64,adadelta,1e-1,4,0.5,6
imagenet,resnet50,64,adadelta,1e-1,4,0.55,10
imagenet,resnet50,64,adadelta,1e-1,4,0.6,18
imagenet,resnet50,64,adadelta,1e-1,4,0.65,nan
imagenet,resnet50,64,adadelta,1e-1,4,0.7,nan
imagenet,resnet50,64,adadelta,1e-1,4,0.75,nan
imagenet,resnet50,64,adadelta,1e-1,4,0.8,nan
imagenet,resnet50,64,adadelta,1e-1,4,0.85,nan
imagenet,resnet50,64,adadelta,1e-1,4,0.9,nan
imagenet,resnet50,64,adadelta,1e-1,4,0.95,nan
librispeech,deepspeech2,12,adamw,6.50e-05,1,65,1
librispeech,deepspeech2,12,adamw,6.50e-05,1,60,1
librispeech,deepspeech2,12,adamw,6.50e-05,1,55,1
librispeech,deepspeech2,12,adamw,6.50e-05,1,50,2
librispeech,deepspeech2,12,adamw,6.50e-05,1,45,4
librispeech,deepspeech2,12,adamw,6.50e-05,1,40,7
librispeech,deepspeech2,12,adamw,6.50e-05,1,35,13
librispeech,deepspeech2,12,adamw,6.50e-05,2,65,1
librispeech,deepspeech2,12,adamw,6.50e-05,2,60,1
librispeech,deepspeech2,12,adamw,6.50e-05,2,55,1
librispeech,deepspeech2,12,adamw,6.50e-05,2,50,2
librispeech,deepspeech2,12,adamw,6.50e-05,2,45,4
librispeech,deepspeech2,12,adamw,6.50e-05,2,40,6
librispeech,deepspeech2,12,adamw,6.50e-05,2,35,13
librispeech,deepspeech2,12,adamw,6.50e-05,3,65,1
librispeech,deepspeech2,12,adamw,6.50e-05,3,60,1
librispeech,deepspeech2,12,adamw,6.50e-05,3,55,1
librispeech,deepspeech2,12,adamw,6.50e-05,3,50,2
librispeech,deepspeech2,12,adamw,6.50e-05,3,45,4
librispeech,deepspeech2,12,adamw,6.50e-05,3,40,7
librispeech,deepspeech2,12,adamw,6.50e-05,3,35,13
librispeech,deepspeech2,12,adamw,6.50e-05,4,65,1
librispeech,deepspeech2,12,adamw,6.50e-05,4,60,1
librispeech,deepspeech2,12,adamw,6.50e-05,4,55,1
librispeech,deepspeech2,12,adamw,6.50e-05,4,50,2
librispeech,deepspeech2,12,adamw,6.50e-05,4,45,4
librispeech,deepspeech2,12,adamw,6.50e-05,4,40,6
librispeech,deepspeech2,12,adamw,6.50e-05,4,35,12
librispeech,deepspeech2,12,adamw,6.50e-05,5,65,1
librispeech,deepspeech2,12,adamw,6.50e-05,5,60,1
librispeech,deepspeech2,12,adamw,6.50e-05,5,55,1
librispeech,deepspeech2,12,adamw,6.50e-05,5,50,2
librispeech,deepspeech2,12,adamw,6.50e-05,5,45,4
librispeech,deepspeech2,12,adamw,6.50e-05,5,40,6
librispeech,deepspeech2,12,adamw,6.50e-05,5,35,13
librispeech,deepspeech2,128,adamw,2.12e-04,1,65,1
librispeech,deepspeech2,128,adamw,2.12e-04,1,60,2
librispeech,deepspeech2,128,adamw,2.12e-04,1,55,3
librispeech,deepspeech2,128,adamw,2.12e-04,1,50,4
librispeech,deepspeech2,128,adamw,2.12e-04,1,45,6
librispeech,deepspeech2,128,adamw,2.12e-04,1,40,9
librispeech,deepspeech2,128,adamw,2.12e-04,1,35,nan
librispeech,deepspeech2,128,adamw,2.12e-04,2,65,1
librispeech,deepspeech2,128,adamw,2.12e-04,2,60,2
librispeech,deepspeech2,128,adamw,2.12e-04,2,55,2
librispeech,deepspeech2,128,adamw,2.12e-04,2,50,4
librispeech,deepspeech2,128,adamw,2.12e-04,2,45,6
librispeech,deepspeech2,128,adamw,2.12e-04,2,40,9
librispeech,deepspeech2,128,adamw,2.12e-04,2,35,nan
librispeech,deepspeech2,128,adamw,2.12e-04,3,65,1
librispeech,deepspeech2,128,adamw,2.12e-04,3,60,2
librispeech,deepspeech2,128,adamw,2.12e-04,3,55,3
librispeech,deepspeech2,128,adamw,2.12e-04,3,50,4
librispeech,deepspeech2,128,adamw,2.12e-04,3,45,6
librispeech,deepspeech2,128,adamw,2.12e-04,3,40,10
librispeech,deepspeech2,128,adamw,2.12e-04,3,35,nan
librispeech,deepspeech2,128,adamw,2.12e-04,4,65,1
librispeech,deepspeech2,128,adamw,2.12e-04,4,60,2
librispeech,deepspeech2,128,adamw,2.12e-04,4,55,2
librispeech,deepspeech2,128,adamw,2.12e-04,4,50,4
librispeech,deepspeech2,128,adamw,2.12e-04,4,45,6
librispeech,deepspeech2,128,adamw,2.12e-04,4,40,10
librispeech,deepspeech2,128,adamw,2.12e-04,4,35,nan
librispeech,deepspeech2,128,adamw,2.12e-04,5,65,1
librispeech,deepspeech2,128,adamw,2.12e-04,5,60,2
librispeech,deepspeech2,128,adamw,2.12e-04,5,55,2
librispeech,deepspeech2,128,adamw,2.12e-04,5,50,3
librispeech,deepspeech2,128,adamw,2.12e-04,5,45,5
librispeech,deepspeech2,128,adamw,2.12e-04,5,40,9
librispeech,deepspeech2,128,adamw,2.12e-04,5,35,nan
librispeech,deepspeech2,156,adamw,2.34e-04,1,65,1
librispeech,deepspeech2,156,adamw,2.34e-04,1,60,2
librispeech,deepspeech2,156,adamw,2.34e-04,1,55,3
librispeech,deepspeech2,156,adamw,2.34e-04,1,50,4
librispeech,deepspeech2,156,adamw,2.34e-04,1,45,6
librispeech,deepspeech2,156,adamw,2.34e-04,1,40,9
librispeech,deepspeech2,156,adamw,2.34e-04,1,35,nan
librispeech,deepspeech2,156,adamw,2.34e-04,2,65,1
librispeech,deepspeech2,156,adamw,2.34e-04,2,60,2
librispeech,deepspeech2,156,adamw,2.34e-04,2,55,2
librispeech,deepspeech2,156,adamw,2.34e-04,2,50,3
librispeech,deepspeech2,156,adamw,2.34e-04,2,45,5
librispeech,deepspeech2,156,adamw,2.34e-04,2,40,9
librispeech,deepspeech2,156,adamw,2.34e-04,2,35,nan
librispeech,deepspeech2,156,adamw,2.34e-04,3,65,1
librispeech,deepspeech2,156,adamw,2.34e-04,3,60,2
librispeech,deepspeech2,156,adamw,2.34e-04,3,55,2
librispeech,deepspeech2,156,adamw,2.34e-04,3,50,4
librispeech,deepspeech2,156,adamw,2.34e-04,3,45,5
librispeech,deepspeech2,156,adamw,2.34e-04,3,40,9
librispeech,deepspeech2,156,adamw,2.34e-04,3,35,nan
librispeech,deepspeech2,156,adamw,2.34e-04,4,65,1
librispeech,deepspeech2,156,adamw,2.34e-04,4,60,2
librispeech,deepspeech2,156,adamw,2.34e-04,4,55,3
librispeech,deepspeech2,156,adamw,2.34e-04,4,50,4
librispeech,deepspeech2,156,adamw,2.34e-04,4,45,5
librispeech,deepspeech2,156,adamw,2.34e-04,4,40,9
librispeech,deepspeech2,156,adamw,2.34e-04,4,35,nan
librispeech,deepspeech2,156,adamw,2.34e-04,5,65,1
librispeech,deepspeech2,156,adamw,2.34e-04,5,60,2
librispeech,deepspeech2,156,adamw,2.34e-04,5,55,3
librispeech,deepspeech2,156,adamw,2.34e-04,5,50,4
librispeech,deepspeech2,156,adamw,2.34e-04,5,45,6
librispeech,deepspeech2,156,adamw,2.34e-04,5,40,10
librispeech,deepspeech2,156,adamw,2.34e-04,5,35,nan
librispeech,deepspeech2,16,adamw,7.50e-05,1,65,1
librispeech,deepspeech2,16,adamw,7.50e-05,1,60,1
librispeech,deepspeech2,16,adamw,7.50e-05,1,55,1
librispeech,deepspeech2,16,adamw,7.50e-05,1,50,2
librispeech,deepspeech2,16,adamw,7.50e-05,1,45,4
librispeech,deepspeech2,16,adamw,7.50e-05,1,40,7
librispeech,deepspeech2,16,adamw,7.50e-05,1,35,nan
librispeech,deepspeech2,16,adamw,7.50e-05,3,65,1
librispeech,deepspeech2,16,adamw,7.50e-05,3,60,1
librispeech,deepspeech2,16,adamw,7.50e-05,3,55,1
librispeech,deepspeech2,16,adamw,7.50e-05,3,50,2
librispeech,deepspeech2,16,adamw,7.50e-05,3,45,4
librispeech,deepspeech2,16,adamw,7.50e-05,3,40,7
librispeech,deepspeech2,16,adamw,7.50e-05,3,35,13
librispeech,deepspeech2,16,adamw,7.50e-05,4,65,1
librispeech,deepspeech2,16,adamw,7.50e-05,4,60,1
librispeech,deepspeech2,16,adamw,7.50e-05,4,55,1
librispeech,deepspeech2,16,adamw,7.50e-05,4,50,2
librispeech,deepspeech2,16,adamw,7.50e-05,4,45,4
librispeech,deepspeech2,16,adamw,7.50e-05,4,40,6
librispeech,deepspeech2,16,adamw,7.50e-05,4,35,13
librispeech,deepspeech2,16,adamw,7.50e-05,5,65,1
librispeech,deepspeech2,16,adamw,7.50e-05,5,60,1
librispeech,deepspeech2,16,adamw,7.50e-05,5,55,1
librispeech,deepspeech2,16,adamw,7.50e-05,5,50,2
librispeech,deepspeech2,16,adamw,7.50e-05,5,45,4
librispeech,deepspeech2,16,adamw,7.50e-05,5,40,7
librispeech,deepspeech2,16,adamw,7.50e-05,5,35,13
librispeech,deepspeech2,192,adamw,2.60e-04,1,65,2
librispeech,deepspeech2,192,adamw,2.60e-04,1,60,2
librispeech,deepspeech2,192,adamw,2.60e-04,1,55,3
librispeech,deepspeech2,192,adamw,2.60e-04,1,50,4
librispeech,deepspeech2,192,adamw,2.60e-04,1,45,6
librispeech,deepspeech2,192,adamw,2.60e-04,1,40,10
librispeech,deepspeech2,192,adamw,2.60e-04,1,35,nan
librispeech,deepspeech2,192,adamw,2.60e-04,2,65,2
librispeech,deepspeech2,192,adamw,2.60e-04,2,60,2
librispeech,deepspeech2,192,adamw,2.60e-04,2,55,3
librispeech,deepspeech2,192,adamw,2.60e-04,2,50,4
librispeech,deepspeech2,192,adamw,2.60e-04,2,45,6
librispeech,deepspeech2,192,adamw,2.60e-04,2,40,9
librispeech,deepspeech2,192,adamw,2.60e-04,2,35,nan
librispeech,deepspeech2,192,adamw,2.60e-04,3,65,2
librispeech,deepspeech2,192,adamw,2.60e-04,3,60,2
librispeech,deepspeech2,192,adamw,2.60e-04,3,55,3
librispeech,deepspeech2,192,adamw,2.60e-04,3,50,4
librispeech,deepspeech2,192,adamw,2.60e-04,3,45,6
librispeech,deepspeech2,192,adamw,2.60e-04,3,40,9
librispeech,deepspeech2,192,adamw,2.60e-04,3,35,nan
librispeech,deepspeech2,192,adamw,2.60e-04,4,65,2
librispeech,deepspeech2,192,adamw,2.60e-04,4,60,2
librispeech,deepspeech2,192,adamw,2.60e-04,4,55,3
librispeech,deepspeech2,192,adamw,2.60e-04,4,50,4
librispeech,deepspeech2,192,adamw,2.60e-04,4,45,6
librispeech,deepspeech2,192,adamw,2.60e-04,4,40,10
librispeech,deepspeech2,192,adamw,2.60e-04,4,35,nan
librispeech,deepspeech2,192,adamw,2.60e-04,5,65,2
librispeech,deepspeech2,192,adamw,2.60e-04,5,60,2
librispeech,deepspeech2,192,adamw,2.60e-04,5,55,3
librispeech,deepspeech2,192,adamw,2.60e-04,5,50,4
librispeech,deepspeech2,192,adamw,2.60e-04,5,45,6
librispeech,deepspeech2,192,adamw,2.60e-04,5,40,10
librispeech,deepspeech2,192,adamw,2.60e-04,5,35,nan
librispeech,deepspeech2,2,adamw,2.65e-05,1,65,1
librispeech,deepspeech2,2,adamw,2.65e-05,1,60,1
librispeech,deepspeech2,2,adamw,2.65e-05,1,55,1
librispeech,deepspeech2,2,adamw,2.65e-05,1,50,2
librispeech,deepspeech2,2,adamw,2.65e-05,1,45,4
librispeech,deepspeech2,2,adamw,2.65e-05,1,40,7
librispeech,deepspeech2,2,adamw,2.65e-05,1,35,14
librispeech,deepspeech2,2,adamw,2.65e-05,2,65,1
librispeech,deepspeech2,2,adamw,2.65e-05,2,60,1
librispeech,deepspeech2,2,adamw,2.65e-05,2,55,1
librispeech,deepspeech2,2,adamw,2.65e-05,2,50,2
librispeech,deepspeech2,2,adamw,2.65e-05,2,45,4
librispeech,deepspeech2,2,adamw,2.65e-05,2,40,7
librispeech,deepspeech2,2,adamw,2.65e-05,2,35,14
librispeech,deepspeech2,24,adamw,9.19e-05,1,65,1
librispeech,deepspeech2,24,adamw,9.19e-05,1,60,1
librispeech,deepspeech2,24,adamw,9.19e-05,1,55,1
librispeech,deepspeech2,24,adamw,9.19e-05,1,50,3
librispeech,deepspeech2,24,adamw,9.19e-05,1,45,4
librispeech,deepspeech2,24,adamw,9.19e-05,1,40,7
librispeech,deepspeech2,24,adamw,9.19e-05,1,35,14
librispeech,deepspeech2,24,adamw,9.19e-05,2,65,1
librispeech,deepspeech2,24,adamw,9.19e-05,2,60,1
librispeech,deepspeech2,24,adamw,9.19e-05,2,55,1
librispeech,deepspeech2,24,adamw,9.19e-05,2,50,2
librispeech,deepspeech2,24,adamw,9.19e-05,2,45,4
librispeech,deepspeech2,24,adamw,9.19e-05,2,40,7
librispeech,deepspeech2,24,adamw,9.19e-05,2,35,14
librispeech,deepspeech2,24,adamw,9.19e-05,3,65,1
librispeech,deepspeech2,24,adamw,9.19e-05,3,60,1
librispeech,deepspeech2,24,adamw,9.19e-05,3,55,2
librispeech,deepspeech2,24,adamw,9.19e-05,3,50,3
librispeech,deepspeech2,24,adamw,9.19e-05,3,45,4
librispeech,deepspeech2,24,adamw,9.19e-05,3,40,7
librispeech,deepspeech2,24,adamw,9.19e-05,3,35,14
librispeech,deepspeech2,24,adamw,9.19e-05,4,65,1
librispeech,deepspeech2,24,adamw,9.19e-05,4,60,1
librispeech,deepspeech2,24,adamw,9.19e-05,4,55,1
librispeech,deepspeech2,24,adamw,9.19e-05,4,50,2
librispeech,deepspeech2,24,adamw,9.19e-05,4,45,4
librispeech,deepspeech2,24,adamw,9.19e-05,4,40,7
librispeech,deepspeech2,24,adamw,9.19e-05,4,35,15
librispeech,deepspeech2,24,adamw,9.19e-05,5,65,1
librispeech,deepspeech2,24,adamw,9.19e-05,5,60,1
librispeech,deepspeech2,24,adamw,9.19e-05,5,55,1
librispeech,deepspeech2,24,adamw,9.19e-05,5,50,2
librispeech,deepspeech2,24,adamw,9.19e-05,5,45,4
librispeech,deepspeech2,24,adamw,9.19e-05,5,40,7
librispeech,deepspeech2,24,adamw,9.19e-05,5,35,14
librispeech,deepspeech2,256,adamw,3.00e-4,1,65,2
librispeech,deepspeech2,256,adamw,3.00e-4,1,60,3
librispeech,deepspeech2,256,adamw,3.00e-4,1,55,4
librispeech,deepspeech2,256,adamw,3.00e-4,1,50,6
librispeech,deepspeech2,256,adamw,3.00e-4,1,45,9
librispeech,deepspeech2,256,adamw,3.00e-4,1,40,14
librispeech,deepspeech2,256,adamw,3.00e-4,1,35,nan
librispeech,deepspeech2,256,adamw,3.00e-4,2,65,1
librispeech,deepspeech2,256,adamw,3.00e-4,2,60,2
librispeech,deepspeech2,256,adamw,3.00e-4,2,55,3
librispeech,deepspeech2,256,adamw,3.00e-4,2,50,5
librispeech,deepspeech2,256,adamw,3.00e-4,2,45,7
librispeech,deepspeech2,256,adamw,3.00e-4,2,40,12
librispeech,deepspeech2,256,adamw,3.00e-4,2,35,nan
librispeech,deepspeech2,32,adamw,1.06e-04,1,65,1
librispeech,deepspeech2,32,adamw,1.06e-04,1,60,1
librispeech,deepspeech2,32,adamw,1.06e-04,1,55,2
librispeech,deepspeech2,32,adamw,1.06e-04,1,50,3
librispeech,deepspeech2,32,adamw,1.06e-04,1,45,4
librispeech,deepspeech2,32,adamw,1.06e-04,1,40,7
librispeech,deepspeech2,32,adamw,1.06e-04,1,35,14
librispeech,deepspeech2,32,adamw,1.06e-04,2,65,1
librispeech,deepspeech2,32,adamw,1.06e-04,2,60,1
librispeech,deepspeech2,32,adamw,1.06e-04,2,55,1
librispeech,deepspeech2,32,adamw,1.06e-04,2,50,2
librispeech,deepspeech2,32,adamw,1.06e-04,2,45,4
librispeech,deepspeech2,32,adamw,1.06e-04,2,40,7
librispeech,deepspeech2,32,adamw,1.06e-04,2,35,14
librispeech,deepspeech2,32,adamw,1.06e-04,3,65,1
librispeech,deepspeech2,32,adamw,1.06e-04,3,60,1
librispeech,deepspeech2,32,adamw,1.06e-04,3,55,1
librispeech,deepspeech2,32,adamw,1.06e-04,3,50,2
librispeech,deepspeech2,32,adamw,1.06e-04,3,45,4
librispeech,deepspeech2,32,adamw,1.06e-04,3,40,7
librispeech,deepspeech2,32,adamw,1.06e-04,3,35,13
librispeech,deepspeech2,32,adamw,1.06e-04,4,65,1
librispeech,deepspeech2,32,adamw,1.06e-04,4,60,1
librispeech,deepspeech2,32,adamw,1.06e-04,4,55,1
librispeech,deepspeech2,32,adamw,1.06e-04,4,50,2
librispeech,deepspeech2,32,adamw,1.06e-04,4,45,4
librispeech,deepspeech2,32,adamw,1.06e-04,4,40,7
librispeech,deepspeech2,32,adamw,1.06e-04,4,35,14
librispeech,deepspeech2,32,adamw,1.06e-04,5,65,1
librispeech,deepspeech2,32,adamw,1.06e-04,5,60,1
librispeech,deepspeech2,32,adamw,1.06e-04,5,55,2
librispeech,deepspeech2,32,adamw,1.06e-04,5,50,3
librispeech,deepspeech2,32,adamw,1.06e-04,5,45,4
librispeech,deepspeech2,32,adamw,1.06e-04,5,40,7
librispeech,deepspeech2,32,adamw,1.06e-04,5,35,14
librispeech,deepspeech2,4,adamw,3.75e-05,1,65,1
librispeech,deepspeech2,4,adamw,3.75e-05,1,60,1
librispeech,deepspeech2,4,adamw,3.75e-05,1,55,1
librispeech,deepspeech2,4,adamw,3.75e-05,1,50,2
librispeech,deepspeech2,4,adamw,3.75e-05,1,45,4
librispeech,deepspeech2,4,adamw,3.75e-05,1,40,7
librispeech,deepspeech2,4,adamw,3.75e-05,1,35,13
librispeech,deepspeech2,4,adamw,3.75e-05,2,65,1
librispeech,deepspeech2,4,adamw,3.75e-05,2,60,1
librispeech,deepspeech2,4,adamw,3.75e-05,2,55,1
librispeech,deepspeech2,4,adamw,3.75e-05,2,50,2
librispeech,deepspeech2,4,adamw,3.75e-05,2,45,4
librispeech,deepspeech2,4,adamw,3.75e-05,2,40,6
librispeech,deepspeech2,4,adamw,3.75e-05,2,35,13
librispeech,deepspeech2,4,adamw,3.75e-05,3,65,1
librispeech,deepspeech2,4,adamw,3.75e-05,3,60,1
librispeech,deepspeech2,4,adamw,3.75e-05,3,55,1
librispeech,deepspeech2,4,adamw,3.75e-05,3,50,2
librispeech,deepspeech2,4,adamw,3.75e-05,3,45,4
librispeech,deepspeech2,4,adamw,3.75e-05,3,40,6
librispeech,deepspeech2,4,adamw,3.75e-05,3,35,13
librispeech,deepspeech2,4,adamw,3.75e-05,4,65,1
librispeech,deepspeech2,4,adamw,3.75e-05,4,60,1
librispeech,deepspeech2,4,adamw,3.75e-05,4,55,1
librispeech,deepspeech2,4,adamw,3.75e-05,4,50,2
librispeech,deepspeech2,4,adamw,3.75e-05,4,45,4
librispeech,deepspeech2,4,adamw,3.75e-05,4,40,7
librispeech,deepspeech2,4,adamw,3.75e-05,4,35,14
librispeech,deepspeech2,48,adamw,1.30e-04,1,65,1
librispeech,deepspeech2,48,adamw,1.30e-04,1,60,1
librispeech,deepspeech2,48,adamw,1.30e-04,1,55,2
librispeech,deepspeech2,48,adamw,1.30e-04,1,50,3
